ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:37:25,server_10,92.43,83.58,868.24,937.16,53.95
22:37:25,server_8,65.27,43.08,2545.15,2051.21,1265.99
22:37:25,server_1,41.85,33.69,100.59,144.04,9805.34
22:37:25,server_2,69.54,77.66,783.95,840.01,12.19
22:37:25,server_3,4.3,82.91,31.72,38.11,101.41
22:37:25,server_9,62.77,38.28,8548.42,7364.89,85.78
22:37:25,server_5,20.51,26.39,161.36,95.07,62.26
22:37:25,server_6,25.12,45.75,207.3,145.34,0.0
22:37:25,server_7,39.65,50.33,405.44,521.27,37.57
22:37:25,server_4,81.57,11.44,807.53,844.27,6.23
22:37:30,server_20,22.55,33.45,212.03,148.14,30.06
22:37:30,server_19,69.99,63.43,3101.32,3338.75,1209.88
22:37:30,server_18,28.02,22.02,245.87,257.87,114.21
22:37:30,server_17,42.31,53.49,437.82,624.43,88.92
22:37:30,server_16,43.15,47.45,421.35,500.03,78.1
22:37:30,server_15,55.27,42.17,2977.25,2771.96,750.28
22:37:30,server_14,55.25,61.11,507.86,445.84,99.42
22:37:30,server_12,89.83,96.73,934.74,1275.18,168.36
22:37:30,server_11,49.64,62.84,1134.77,1061.44,1968.08
22:37:30,server_13,36.22,30.41,378.61,500.62,73.17
22:37:30,server_9,51.2,72.69,524.21,350.49,96.5
22:37:30,server_10,10.69,98.77,77.36,59.16,117.42
22:37:30,server_2,22.11,23.61,249.58,129.54,35.3
22:37:30,server_3,56.67,54.11,628.89,939.81,18.55
22:37:30,server_4,21.92,33.5,243.27,226.3,41.51
22:37:30,server_1,67.44,57.91,2430.62,2395.89,802.15
22:37:30,server_6,42.11,54.43,382.66,564.18,4.64
22:37:30,server_7,25.62,90.02,154.58,109.71,24.45
22:37:30,server_8,94.72,87.57,987.89,1241.85,125.96
22:37:30,server_5,43.86,51.67,388.51,537.53,14.75
22:37:35,server_12,91.42,98.32,959.29,900.63,138.28
22:37:35,server_19,97.35,87.66,983.06,655.58,141.18
22:37:35,server_18,23.75,34.09,272.85,301.04,87.98
22:37:35,server_20,61.28,68.41,589.85,482.6,22.57
22:37:35,server_17,86.89,98.15,925.09,634.43,191.99
22:37:35,server_16,33.52,17.68,355.94,203.29,35.24
22:37:35,server_15,44.33,21.34,377.99,338.27,0.0
22:37:35,server_14,51.32,42.98,525.94,643.02,3.11
22:37:35,server_13,8.32,88.49,40.02,25.65,29.82
22:37:35,server_11,56.4,41.65,9021.1,8189.16,137.34
22:37:35,server_3,23.54,37.86,282.42,381.12,0.0
22:37:35,server_9,55.0,45.98,516.07,662.31,22.03
22:37:35,server_10,26.68,82.0,256.06,143.28,102.67
22:37:35,server_2,85.91,10.83,853.4,1159.26,98.48
22:37:35,server_4,98.27,17.32,971.92,1187.46,107.15
22:37:35,server_1,25.51,53.91,263.07,322.0,130.55
22:37:35,server_6,17.07,85.83,198.04,252.12,43.02
22:37:35,server_7,58.15,67.85,621.5,645.89,5.52
22:37:35,server_8,93.93,81.61,927.04,497.13,24.28
22:37:35,server_5,65.43,68.97,622.98,655.15,36.84
22:37:40,server_11,46.5,37.54,44.32,40.95,9317.86
22:37:40,server_20,50.75,46.88,521.73,622.03,71.09
22:37:40,server_18,37.89,51.43,332.31,333.35,26.61
22:37:40,server_17,67.32,70.8,756.42,871.63,0.0
22:37:40,server_16,54.04,60.61,493.59,337.73,89.6
22:37:40,server_15,21.28,47.35,146.96,171.63,3641.73
22:37:40,server_14,20.39,25.15,143.92,85.01,0.0
22:37:40,server_13,87.49,26.33,896.18,787.88,52.82
22:37:40,server_12,40.11,52.62,371.6,280.91,55.39
22:37:40,server_19,65.92,60.2,789.98,1130.28,110.91
22:37:40,server_10,21.3,96.51,221.91,198.77,74.33
22:37:40,server_8,91.22,81.21,859.47,469.35,115.7
22:37:40,server_1,93.37,1.88,991.99,812.08,66.92
22:37:40,server_2,71.35,46.55,15060.33,16489.93,97.19
22:37:40,server_3,22.52,26.09,224.12,134.23,0.0
22:37:40,server_9,89.46,86.65,955.92,1183.07,95.79
22:37:40,server_5,55.99,45.96,8917.4,7482.65,65.59
22:37:40,server_6,40.14,37.12,185.02,123.72,4537.7
22:37:40,server_7,34.47,36.04,404.65,352.6,0.0
22:37:40,server_4,43.75,49.67,403.7,417.45,119.64
22:37:45,server_12,21.59,81.72,239.38,272.35,2.25
22:37:45,server_19,60.38,37.92,7144.93,8440.87,118.95
22:37:45,server_18,30.84,34.53,477.06,542.55,0.0
22:37:45,server_17,98.53,18.3,1005.97,1283.57,27.88
22:37:45,server_16,30.52,38.5,336.83,255.11,0.0
22:37:45,server_15,7.84,98.36,74.84,60.54,87.22
22:37:45,server_14,22.18,46.98,31.6,25.18,3560.89
22:37:45,server_13,93.01,24.56,979.15,915.34,45.62
22:37:45,server_11,81.48,23.75,807.62,577.91,62.4
22:37:45,server_20,20.23,45.93,79.51,109.79,9386.24
22:37:45,server_9,61.02,62.71,505.94,440.17,38.25
22:37:45,server_1,83.58,20.71,837.51,524.71,48.64
22:37:45,server_2,63.82,41.27,17805.58,18511.22,136.22
22:37:45,server_3,37.9,41.23,98.15,117.19,7814.31
22:37:45,server_4,32.58,45.5,330.73,395.77,16.23
22:37:45,server_10,10.87,95.71,94.24,68.24,117.93
22:37:45,server_6,28.81,30.98,299.67,277.81,59.57
22:37:45,server_7,46.08,38.55,32.91,25.75,9490.44
22:37:45,server_8,64.59,76.37,580.56,427.48,90.03
22:37:45,server_5,48.72,63.12,504.42,522.9,0.0
22:37:50,server_11,90.97,84.13,943.81,1317.02,85.05
22:37:50,server_19,28.45,34.35,225.02,324.0,0.0
22:37:50,server_18,67.44,64.9,639.28,379.14,16.04
22:37:50,server_17,68.22,60.23,2841.34,2775.13,1104.75
22:37:50,server_16,57.2,73.85,646.05,703.41,37.49
22:37:50,server_15,31.38,48.41,66.36,55.08,5437.11
22:37:50,server_14,22.76,27.55,90.12,50.57,9833.18
22:37:50,server_13,41.07,37.91,455.87,514.47,104.19
22:37:50,server_12,94.37,95.24,936.96,889.06,119.22
22:37:50,server_20,47.53,62.08,446.42,237.95,120.7
22:37:50,server_10,59.85,52.32,552.02,510.06,32.64
22:37:50,server_8,89.15,7.15,948.67,757.22,107.34
22:37:50,server_7,99.16,92.35,1023.17,1230.29,198.9
22:37:50,server_6,41.9,45.37,496.51,310.56,90.67
22:37:50,server_5,67.59,55.98,703.08,363.09,24.29
22:37:50,server_4,89.86,3.63,913.41,624.81,0.0
22:37:50,server_3,25.74,41.3,189.7,132.62,0.0
22:37:50,server_2,58.74,46.16,18509.06,18044.77,166.39
22:37:50,server_1,37.73,20.99,65.72,49.27,3226.46
22:37:50,server_9,47.21,71.43,529.58,387.75,64.18
22:37:55,server_13,36.35,39.06,503.58,497.37,25.41
22:37:55,server_14,87.45,80.74,928.02,818.35,65.06
22:37:55,server_20,32.86,44.46,13.96,8.35,8781.88
22:37:55,server_12,6.79,99.72,88.47,128.91,24.39
22:37:55,server_17,10.74,90.53,79.18,86.45,102.05
22:37:55,server_18,47.65,28.61,141.58,102.92,5696.98
22:37:55,server_19,29.96,43.28,344.15,479.84,43.42
22:37:55,server_16,23.5,19.24,226.07,124.1,0.0
22:37:55,server_11,86.14,80.99,856.31,627.86,28.99
22:37:55,server_15,24.84,37.19,69.58,78.91,7819.39
22:37:55,server_9,77.99,40.28,15557.92,14104.33,96.13
22:37:55,server_1,69.93,47.44,7274.83,7220.39,0.28
22:37:55,server_2,42.29,51.75,1575.63,1701.51,903.77
22:37:55,server_3,22.23,23.02,41.05,33.63,3769.01
22:37:55,server_4,22.54,27.7,201.43,224.55,151.88
22:37:55,server_10,40.96,38.39,477.41,315.53,46.43
22:37:55,server_6,43.52,52.93,365.25,305.23,115.51
22:37:55,server_7,11.24,80.1,202.65,105.85,73.61
22:37:55,server_8,23.61,18.62,199.29,273.5,20.54
22:37:55,server_5,66.8,81.37,689.5,983.98,73.0
22:38:00,server_12,54.85,34.27,6282.51,5225.05,192.0
22:38:00,server_20,62.33,74.88,654.82,907.41,32.6
22:38:00,server_19,66.78,52.85,4043.52,3744.6,989.75
22:38:00,server_18,44.57,32.28,47.19,59.58,9147.24
22:38:00,server_17,28.02,35.15,330.06,196.14,129.03
22:38:00,server_16,16.53,86.27,281.65,275.92,0.0
22:38:00,server_15,91.95,88.37,877.85,731.02,52.93
22:38:00,server_14,63.16,47.59,12184.6,12932.51,21.16
22:38:00,server_13,62.79,65.48,621.98,501.43,49.69
22:38:00,server_11,48.79,46.58,2880.88,2637.22,1959.71
22:38:00,server_10,37.01,49.16,346.44,496.98,63.21
22:38:00,server_9,41.94,48.31,466.77,338.25,67.25
22:38:00,server_2,95.25,94.68,917.75,885.63,179.73
22:38:00,server_3,43.12,39.18,438.5,512.21,103.12
22:38:00,server_4,6.77,80.57,69.94,96.87,13.88
22:38:00,server_1,17.96,88.6,147.97,93.34,0.0
22:38:00,server_6,65.64,74.8,682.29,806.93,90.09
22:38:00,server_7,96.25,89.97,926.84,571.89,53.7
22:38:00,server_8,75.22,33.17,15755.41,18801.82,8.24
22:38:00,server_5,86.73,95.67,834.76,914.82,99.64
22:38:05,server_12,38.69,41.61,152.55,207.14,5767.38
22:38:05,server_19,0.95,90.36,30.83,43.59,15.72
22:38:05,server_18,31.32,26.12,326.03,384.53,0.0
22:38:05,server_17,63.95,52.91,8747.44,9177.72,96.95
22:38:05,server_16,15.5,95.01,176.9,101.36,88.21
22:38:05,server_15,53.09,71.34,442.65,601.14,115.95
22:38:05,server_14,96.67,2.57,952.65,1094.31,63.47
22:38:05,server_13,92.53,81.84,881.94,954.86,13.87
22:38:05,server_11,59.09,51.31,10061.4,10036.32,13.14
22:38:05,server_20,17.59,92.99,141.11,88.77,90.22
22:38:05,server_9,59.36,52.97,12970.17,13038.88,15.47
22:38:05,server_1,78.77,35.34,14550.79,17152.53,61.4
22:38:05,server_2,94.72,12.95,966.78,1446.09,30.73
22:38:05,server_3,58.66,62.23,2326.19,2514.37,534.26
22:38:05,server_4,59.96,43.16,14510.01,17248.47,118.11
22:38:05,server_10,47.77,49.86,577.49,432.65,111.82
22:38:05,server_6,59.2,73.9,575.65,797.57,65.82
22:38:05,server_7,33.69,45.09,261.33,324.91,66.47
22:38:05,server_8,0.9,82.32,46.27,37.98,115.46
22:38:05,server_5,35.5,48.86,107.07,100.98,8363.15
22:38:10,server_12,23.11,20.69,192.27,185.93,68.03
22:38:10,server_19,29.38,33.75,233.28,286.06,10.86
22:38:10,server_18,48.09,54.38,1396.81,1306.68,1467.18
22:38:10,server_17,36.7,24.84,116.46,129.05,5178.6
22:38:10,server_16,58.23,60.18,664.72,728.96,91.5
22:38:10,server_15,63.59,50.47,5717.13,4689.04,106.39
22:38:10,server_14,15.82,96.93,140.64,199.88,0.0
22:38:10,server_13,67.61,66.91,2904.06,3072.9,1513.93
22:38:10,server_11,33.17,44.45,342.04,379.6,138.68
22:38:10,server_20,38.08,41.69,342.24,367.29,36.02
22:38:10,server_9,73.15,40.76,19204.98,22258.55,162.25
22:38:10,server_1,8.31,93.4,35.57,29.17,34.91
22:38:10,server_2,53.17,54.13,506.65,751.18,38.39
22:38:10,server_3,69.77,87.56,727.51,947.52,91.93
22:38:10,server_4,53.49,41.53,528.64,514.84,165.25
22:38:10,server_10,7.86,84.7,86.46,126.7,0.0
22:38:10,server_6,62.44,78.43,663.84,815.07,99.95
22:38:10,server_7,93.1,92.97,909.73,532.55,101.84
22:38:10,server_8,89.14,93.02,942.79,702.63,13.3
22:38:10,server_5,94.4,14.67,963.86,1332.48,68.31
22:38:15,server_11,30.64,29.11,263.44,240.57,129.08
22:38:15,server_19,65.9,65.8,719.5,955.91,147.1
22:38:15,server_18,49.81,71.42,535.94,472.87,86.16
22:38:15,server_17,94.01,4.43,969.68,704.59,2.47
22:38:15,server_16,33.15,40.53,337.96,248.72,36.17
22:38:15,server_15,23.97,97.66,302.31,196.79,0.0
22:38:15,server_14,90.67,92.01,916.01,912.43,105.53
22:38:15,server_13,47.73,59.87,2101.13,2429.2,662.57
22:38:15,server_12,21.92,48.18,238.66,310.65,82.15
22:38:15,server_20,68.44,62.91,737.36,892.51,11.76
22:38:15,server_10,49.99,48.8,3390.13,2786.87,696.13
22:38:15,server_8,37.11,20.51,329.89,365.2,50.14
22:38:15,server_7,67.13,66.88,3113.74,3580.49,1773.78
22:38:15,server_6,48.09,24.69,192.29,150.99,4661.89
22:38:15,server_5,84.79,5.64,769.24,986.37,82.59
22:38:15,server_4,23.53,27.09,273.68,385.67,0.0
22:38:15,server_3,35.58,43.78,371.14,466.37,13.04
22:38:15,server_2,91.88,84.98,826.14,1225.46,130.71
22:38:15,server_1,64.35,61.77,626.07,481.08,125.03
22:38:15,server_9,20.83,31.43,280.62,142.01,1.07
22:38:20,server_13,63.95,60.93,633.33,936.98,21.36
22:38:20,server_14,45.5,57.33,3669.54,4155.12,770.24
22:38:20,server_15,21.73,93.04,272.31,139.39,0.0
22:38:20,server_12,84.73,6.83,802.91,680.83,82.49
22:38:20,server_17,83.35,18.33,854.05,877.54,147.21
22:38:20,server_18,99.51,92.93,958.65,828.72,92.03
22:38:20,server_19,29.27,87.62,169.84,127.18,72.98
22:38:20,server_16,50.23,55.63,482.36,470.67,0.0
22:38:20,server_11,98.06,86.99,958.93,690.37,174.7
22:38:20,server_20,90.75,80.49,974.9,1195.52,40.73
22:38:20,server_9,87.46,84.16,855.79,829.66,196.92
22:38:20,server_1,23.18,42.77,49.82,48.07,6805.44
22:38:20,server_2,61.53,31.89,12611.31,11513.96,131.13
22:38:20,server_3,31.56,36.79,186.09,110.88,9980.98
22:38:20,server_4,89.96,97.8,897.44,1217.74,43.96
22:38:20,server_10,86.82,89.71,791.62,861.78,91.64
22:38:20,server_6,61.21,69.5,681.21,448.96,80.67
22:38:20,server_7,66.1,56.73,3232.19,2679.84,1278.36
22:38:20,server_8,59.18,71.79,538.46,528.34,0.0
22:38:20,server_5,43.81,44.27,106.67,159.15,7933.39
22:38:25,server_19,33.59,35.99,12.28,12.83,4475.49
22:38:25,server_18,20.98,27.6,207.73,120.48,0.0
22:38:25,server_17,55.66,64.79,589.52,506.49,108.92
22:38:25,server_16,93.09,88.84,943.59,697.96,163.03
22:38:25,server_15,28.27,98.57,302.6,227.55,0.0
22:38:25,server_14,59.9,41.63,4054.47,3398.84,1281.21
22:38:25,server_13,50.92,61.91,500.74,623.68,107.92
22:38:25,server_12,42.19,61.08,2770.19,2918.8,846.7
22:38:25,server_11,33.55,38.93,363.33,461.91,80.82
22:38:25,server_20,56.15,53.2,1193.23,1163.57,924.91
22:38:25,server_9,68.79,67.62,629.89,681.76,2.93
22:38:25,server_1,50.22,62.17,510.0,592.98,202.04
22:38:25,server_2,25.31,27.75,261.83,219.69,76.56
22:38:25,server_3,24.01,30.94,293.21,392.41,0.0
22:38:25,server_4,70.46,44.18,18585.98,17479.94,52.44
22:38:25,server_10,37.9,48.09,364.86,538.78,72.07
22:38:25,server_6,91.97,6.56,908.38,693.28,28.97
22:38:25,server_7,68.68,53.81,16068.83,18070.65,27.6
22:38:25,server_8,48.64,54.51,539.43,404.74,46.05
22:38:25,server_5,54.4,65.17,541.94,587.24,101.34
22:38:30,server_11,40.8,62.06,4083.16,4246.14,803.35
22:38:30,server_19,53.72,52.41,472.83,316.05,47.64
22:38:30,server_18,10.02,87.64,23.68,31.72,82.25
22:38:30,server_17,13.8,97.08,145.97,143.93,40.34
22:38:30,server_16,43.12,65.2,395.91,539.36,0.0
22:38:30,server_15,33.12,38.27,358.11,201.87,12.87
22:38:30,server_14,96.32,7.69,1021.52,1216.08,35.51
22:38:30,server_13,58.78,74.23,568.2,595.34,50.25
22:38:30,server_12,51.49,68.25,389.92,420.3,46.05
22:38:30,server_20,20.04,83.82,229.43,320.51,107.52
22:38:30,server_10,27.84,89.21,253.0,162.18,97.42
22:38:30,server_8,35.72,49.31,374.38,326.2,0.0
22:38:30,server_9,40.63,49.76,416.75,529.08,117.22
22:38:30,server_1,62.28,39.01,8415.02,6755.48,47.74
22:38:30,server_2,50.41,64.08,518.79,294.61,145.82
22:38:30,server_3,46.68,54.52,408.14,448.68,0.0
22:38:30,server_5,58.9,48.45,5647.62,5668.89,45.73
22:38:30,server_6,29.24,27.93,18.73,18.54,3621.22
22:38:30,server_7,61.27,64.31,650.74,824.53,81.83
22:38:30,server_4,51.45,57.22,605.08,753.75,34.36
22:38:35,server_20,35.47,35.35,390.92,370.65,0.0
22:38:35,server_11,98.49,91.32,935.29,866.98,155.74
22:38:35,server_18,54.37,47.26,4450.77,4277.93,1979.93
22:38:35,server_17,13.95,91.13,100.6,89.76,0.0
22:38:35,server_16,51.75,60.47,514.06,494.16,0.0
22:38:35,server_15,93.06,81.9,892.32,750.44,91.19
22:38:35,server_14,23.43,14.95,127.45,149.61,68.78
22:38:35,server_13,59.1,64.7,1562.83,1425.7,728.47
22:38:35,server_12,69.05,63.09,4193.4,3940.25,821.58
22:38:35,server_19,68.08,42.66,1680.67,1543.49,1297.9
22:38:35,server_10,33.5,33.66,297.62,386.84,0.0
22:38:35,server_8,33.07,50.93,270.53,286.78,76.74
22:38:35,server_1,17.24,91.74,143.38,91.03,42.28
22:38:35,server_2,38.29,44.71,502.1,631.25,54.55
22:38:35,server_3,36.57,47.8,277.9,156.4,13.62
22:38:35,server_9,39.49,27.11,405.54,341.6,27.1
22:38:35,server_5,77.93,39.11,19192.79,17516.29,108.14
22:38:35,server_6,89.0,80.4,914.65,853.52,95.48
22:38:35,server_7,36.68,16.7,392.18,518.57,7.08
22:38:35,server_4,25.48,42.17,298.81,183.98,54.81
22:38:40,server_13,12.32,93.84,90.52,80.15,37.96
22:38:40,server_20,49.48,58.73,446.48,455.37,70.14
22:38:40,server_19,37.78,63.23,384.24,570.75,7.17
22:38:40,server_18,53.22,51.43,614.0,815.17,88.38
22:38:40,server_17,69.14,53.77,2133.73,1980.14,1488.67
22:38:40,server_16,64.33,77.06,681.25,1005.84,44.04
22:38:40,server_15,95.9,26.14,988.23,1355.59,0.0
22:38:40,server_14,56.73,42.61,16423.23,15344.67,199.03
22:38:40,server_12,93.07,89.88,981.93,692.45,96.8
22:38:40,server_11,38.22,69.87,459.44,513.08,52.66
22:38:40,server_1,31.7,30.63,336.45,168.79,64.86
22:38:40,server_9,95.2,89.92,962.21,876.31,87.5
22:38:40,server_8,60.33,42.37,5421.73,5614.26,161.85
22:38:40,server_7,41.38,55.53,395.84,481.24,24.7
22:38:40,server_6,64.47,68.28,1048.74,1061.98,1470.7
22:38:40,server_5,47.85,55.14,2509.88,2767.58,1906.1
22:38:40,server_4,48.38,28.92,30.28,17.78,5890.49
22:38:40,server_3,26.82,37.76,312.58,384.36,0.0
22:38:40,server_2,71.03,38.38,14512.01,16140.01,5.03
22:38:40,server_10,59.05,75.86,584.28,293.87,126.64
22:38:45,server_13,88.34,81.33,932.05,936.99,90.07
22:38:45,server_14,29.11,40.66,287.74,384.42,67.51
22:38:45,server_15,42.3,45.41,413.63,586.6,33.42
22:38:45,server_16,29.11,41.65,322.19,174.22,0.0
22:38:45,server_12,24.18,33.45,179.95,115.17,0.0
22:38:45,server_18,65.57,78.23,613.26,448.99,38.03
22:38:45,server_19,85.74,94.81,916.18,1252.46,93.85
22:38:45,server_20,61.07,66.14,663.49,685.68,151.47
22:38:45,server_17,30.66,51.85,201.2,180.9,104.21
22:38:45,server_11,89.78,95.76,895.33,488.7,160.13
22:38:45,server_1,51.3,38.32,18985.69,18074.07,67.04
22:38:45,server_9,40.12,42.79,450.48,226.27,65.45
22:38:45,server_8,40.11,42.92,383.18,399.43,4.03
22:38:45,server_7,92.7,0.31,753.48,491.33,3.94
22:38:45,server_6,40.89,48.37,381.15,494.59,13.52
22:38:45,server_5,61.78,57.38,7045.76,8142.18,180.35
22:38:45,server_4,92.64,85.09,980.04,515.6,0.0
22:38:45,server_3,98.3,28.08,940.84,1002.46,86.79
22:38:45,server_2,21.61,30.05,133.29,118.4,0.16
22:38:45,server_10,38.51,36.8,367.98,256.57,6.54
22:38:50,server_13,58.3,67.11,2501.17,2252.9,545.21
22:38:50,server_14,41.7,55.77,390.29,349.79,94.67
22:38:50,server_15,56.64,44.38,2580.6,3076.93,558.41
22:38:50,server_16,98.91,88.91,1015.35,909.03,126.55
22:38:50,server_20,91.25,29.14,953.41,1036.7,4.13
22:38:50,server_18,95.59,3.35,967.79,708.13,182.13
22:38:50,server_19,36.05,34.65,387.5,543.23,23.37
22:38:50,server_12,53.02,77.09,413.44,580.88,50.77
22:38:50,server_17,24.59,11.45,280.29,169.85,0.0
22:38:50,server_11,21.75,35.94,304.38,200.66,5.21
22:38:50,server_10,97.38,16.82,1028.51,851.16,123.12
22:38:50,server_9,86.55,26.43,950.07,573.22,126.29
22:38:50,server_8,90.35,91.27,991.52,997.25,72.21
22:38:50,server_7,41.18,39.94,369.52,201.53,51.99
22:38:50,server_6,38.25,23.73,10.35,5.89,8548.09
22:38:50,server_5,42.73,23.51,167.47,205.36,7772.07
22:38:50,server_4,68.09,77.24,720.58,638.3,177.5
22:38:50,server_3,60.97,48.42,3536.4,4152.11,681.32
22:38:50,server_2,53.37,37.35,7036.55,7775.53,124.0
22:38:50,server_1,58.26,54.25,6774.05,7089.05,78.77
22:38:55,server_13,65.37,75.95,617.75,852.49,78.79
22:38:55,server_14,52.61,38.13,455.41,430.69,0.0
22:38:55,server_15,61.49,55.13,9056.36,8597.56,84.85
22:38:55,server_16,28.92,25.88,334.34,336.97,0.0
22:38:55,server_20,85.16,21.55,875.23,471.6,0.0
22:38:55,server_18,45.22,69.09,4664.47,5013.49,1183.22
22:38:55,server_19,37.14,30.82,307.34,349.76,2.18
22:38:55,server_12,89.64,81.4,925.97,659.03,130.66
22:38:55,server_17,1.92,89.32,29.76,35.81,0.0
22:38:55,server_11,54.52,79.35,563.56,283.81,131.66
22:38:55,server_10,87.01,16.63,889.33,870.26,101.05
22:38:55,server_9,8.31,91.01,137.34,78.01,102.2
22:38:55,server_2,44.44,44.97,417.94,605.87,61.84
22:38:55,server_3,39.76,50.85,385.32,446.64,98.96
22:38:55,server_4,94.04,15.66,850.03,785.73,79.09
22:38:55,server_1,22.91,84.01,210.89,270.31,68.79
22:38:55,server_6,44.26,54.99,1015.8,891.09,1682.34
22:38:55,server_7,52.0,57.51,3530.66,2974.89,1426.69
22:38:55,server_8,97.47,92.69,952.57,791.41,149.53
22:38:55,server_5,55.91,40.6,2441.37,2446.42,998.84
22:39:00,server_12,60.39,58.44,601.11,508.21,9.84
22:39:00,server_19,2.16,84.39,0.0,0.0,13.27
22:39:00,server_18,21.97,35.63,244.07,216.27,0.0
22:39:00,server_17,91.72,21.4,955.41,823.58,92.23
22:39:00,server_16,93.1,86.05,906.37,1179.41,190.71
22:39:00,server_15,23.16,28.63,59.47,84.93,4619.34
22:39:00,server_14,32.95,35.99,164.8,145.0,6695.59
22:39:00,server_13,84.86,22.35,793.87,616.06,71.82
22:39:00,server_11,39.58,31.97,154.25,176.4,5577.45
22:39:00,server_20,86.47,17.82,859.78,493.85,102.24
22:39:00,server_9,41.32,43.9,111.34,95.86,4445.17
22:39:00,server_1,65.99,61.23,2789.69,3320.81,1963.18
22:39:00,server_2,30.28,42.69,328.61,354.76,44.9
22:39:00,server_3,21.93,94.56,146.31,202.97,116.43
22:39:00,server_4,13.51,97.61,154.94,140.35,139.66
22:39:00,server_10,87.5,82.51,785.28,475.35,152.71
22:39:00,server_6,99.65,87.09,937.69,667.5,66.37
22:39:00,server_7,43.24,52.24,449.53,646.23,142.6
22:39:00,server_8,33.02,39.01,340.29,256.03,7.46
22:39:00,server_5,61.93,61.92,637.26,509.34,89.42
22:39:05,server_12,21.36,29.17,333.54,459.11,19.19
22:39:05,server_19,58.55,62.86,545.53,510.2,0.0
22:39:05,server_18,67.72,57.69,18078.9,15202.37,143.48
22:39:05,server_17,63.97,64.48,2784.2,3084.43,1693.43
22:39:05,server_16,54.57,31.84,11179.3,11669.82,99.64
22:39:05,server_15,87.3,23.4,807.09,937.72,105.39
22:39:05,server_14,57.01,37.08,14622.38,16789.29,157.91
22:39:05,server_13,68.85,64.22,695.07,1004.28,54.14
22:39:05,server_11,49.57,65.61,517.25,436.72,113.87
22:39:05,server_20,23.9,26.96,104.2,138.29,7893.63
22:39:05,server_9,67.08,75.77,657.72,533.83,0.0
22:39:05,server_1,44.88,64.6,421.13,328.23,0.0
22:39:05,server_2,64.31,76.43,693.28,998.49,106.08
22:39:05,server_3,45.09,63.18,1404.16,1650.68,584.12
22:39:05,server_4,76.5,46.91,14084.78,15230.95,101.92
22:39:05,server_10,22.42,33.49,227.92,310.71,57.32
22:39:05,server_6,46.18,59.35,577.17,513.14,146.37
22:39:05,server_7,37.93,24.83,426.61,222.22,26.85
22:39:05,server_8,22.95,97.21,342.08,460.57,4.88
22:39:05,server_5,97.96,85.01,1062.35,1548.65,204.54
22:39:10,server_11,33.74,52.13,285.9,245.24,61.43
22:39:10,server_19,38.77,54.9,430.63,509.39,74.91
22:39:10,server_18,66.36,47.97,3662.65,2957.39,775.64
22:39:10,server_17,6.64,98.25,54.24,33.23,93.43
22:39:10,server_16,89.59,25.48,893.54,1226.93,22.63
22:39:10,server_15,39.48,44.76,424.65,510.13,0.0
22:39:10,server_14,50.13,43.39,2410.62,2036.8,1168.74
22:39:10,server_13,23.27,37.31,219.26,303.35,17.87
22:39:10,server_12,11.04,91.65,132.74,78.3,96.75
22:39:10,server_20,24.6,94.76,280.03,405.6,130.09
22:39:10,server_10,69.17,70.55,655.14,339.87,5.75
22:39:10,server_8,76.43,35.44,9713.47,10435.87,80.82
22:39:10,server_7,55.2,32.1,5335.82,5483.99,91.29
22:39:10,server_6,22.32,47.56,149.62,202.53,3981.5
22:39:10,server_5,87.2,26.22,895.64,576.56,100.42
22:39:10,server_4,48.62,52.32,483.88,462.59,124.38
22:39:10,server_3,41.74,59.83,361.02,182.59,111.36
22:39:10,server_2,47.27,47.57,440.32,345.35,56.56
22:39:10,server_1,26.29,36.51,319.78,374.49,12.71
22:39:10,server_9,83.07,20.08,828.18,587.02,62.39
22:39:15,server_13,44.0,62.13,505.29,379.33,45.97
22:39:15,server_14,96.18,95.65,845.85,888.43,86.48
22:39:15,server_15,36.9,45.86,369.9,477.0,23.67
22:39:15,server_12,59.88,81.19,664.07,527.63,63.08
22:39:15,server_17,44.28,64.14,461.8,674.95,5.33
22:39:15,server_18,50.04,63.28,479.75,694.29,88.17
22:39:15,server_19,70.55,59.22,10022.67,10110.72,139.85
22:39:15,server_16,68.71,76.59,668.9,680.09,108.79
22:39:15,server_11,97.89,80.4,976.5,1163.21,67.28
22:39:15,server_20,68.4,66.84,729.76,890.18,112.31
22:39:15,server_9,68.53,81.36,636.35,419.3,31.6
22:39:15,server_1,23.96,21.87,206.49,241.4,58.59
22:39:15,server_2,42.95,54.51,1376.49,1383.65,1502.65
22:39:15,server_3,21.54,49.57,71.09,78.78,5777.02
22:39:15,server_4,26.8,33.11,251.33,336.42,60.35
22:39:15,server_10,68.02,60.29,653.95,726.59,22.75
22:39:15,server_6,57.38,49.72,18101.79,15233.44,54.14
22:39:15,server_7,41.6,51.22,4603.89,4723.29,517.98
22:39:15,server_8,87.63,86.4,918.82,1200.73,27.75
22:39:15,server_5,45.06,26.11,4.1,3.89,9758.42
22:39:20,server_19,71.95,40.3,6890.23,6956.07,108.12
22:39:20,server_18,28.92,27.62,283.48,199.06,58.03
22:39:20,server_17,47.8,16.82,477.01,634.38,71.37
22:39:20,server_16,6.73,84.71,62.53,59.28,101.8
22:39:20,server_15,28.76,22.84,245.19,275.69,5.31
22:39:20,server_14,52.58,70.81,560.71,697.25,0.0
